Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Clerk;instance792;activity;Check credit history;15828.727716846446;15828.727716846446;15840.803221024647;0.0;12.075504178200838;5;6.037752089100419;Clerk;;
Credit Application Clerk;instance792;intermediate;Credit Application checked;15840.803221024647;15840.803221024647;15840.803221024647;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance792;START;Credit application received;15840.803221024647;15840.803221024647;15840.803221024647;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance791;activity;Assess application;15823.440436255267;15823.440436255267;15843.534962533733;0.0;20.094526278466255;5;20.094526278466255;Credit Officer;;
Credit Application Clerk;instance793;START;Credit application received;15849.231942763787;15849.231942763787;15849.231942763787;0.0;0.0;0;0;;;
Credit Application Clerk;instance792;activity;Send e-mail to customer;15840.803221024647;15840.803221024647;15852.281912230459;0.0;11.478691205811598;5;5.739345602905799;Clerk;;
Credit Application Clerk;instance792;END;Customer notified;15852.281912230459;15852.281912230459;15852.281912230459;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance791;activity;Notify rejection;15843.534962533733;15843.534962533733;15853.337006018242;0.0;9.802043484509854;5;9.802043484509854;Credit Officer;;
Credit Application Credit Officer;instance791;activity;Receive customer feedback;15853.337006018242;15853.337006018242;15853.337006018242;0.0;0;0;0;;;
Credit Application Credit Officer;instance791;END;Credit application processed;15853.337006018242;15853.337006018242;15853.337006018242;0.0;0.0;0;0;;;
Credit Application Clerk;instance793;activity;Check income sources;15849.231942763787;15849.231942763787;15860.727500482391;0.0;11.495557718604974;5;5.747778859302487;Clerk;;
Credit Application Credit Officer;instance792;activity;Assess application;15840.803221024647;15840.803221024647;15861.134419496542;0.0;20.331198471894183;5;20.331198471894183;Credit Officer;;
Credit Application Clerk;instance793;activity;Check credit history;15849.231942763787;15849.231942763787;15864.734972562732;0.0;15.503029798945839;5;7.7515148994729195;Clerk;;
Credit Application Clerk;instance793;intermediate;Credit Application checked;15864.734972562732;15864.734972562732;15864.734972562732;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance793;START;Credit application received;15864.734972562732;15864.734972562732;15864.734972562732;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance794;START;Credit application received;15869.078302716136;15869.078302716136;15869.078302716136;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance792;activity;Make credit offer;15861.134419496542;15861.134419496542;15873.527139664273;0.0;12.392720167730474;5;12.392720167730474;Credit Officer;;
Credit Application Credit Officer;instance792;END;Credit application processed;15873.527139664273;15873.527139664273;15873.527139664273;0.0;0.0;0;0;;;
Credit Application Clerk;instance793;activity;Send e-mail to customer;15864.734972562732;15864.734972562732;15878.590235158272;0.0;13.855262595540186;5;6.927631297770093;Clerk;;
Credit Application Clerk;instance793;END;Customer notified;15878.590235158272;15878.590235158272;15878.590235158272;0.0;0.0;0;0;;;
Credit Application Clerk;instance794;activity;Check credit history;15869.078302716136;15869.078302716136;15879.83626925116;0.0;10.757966535024424;5;5.378983267512212;Clerk;;
Credit Application Credit Officer;instance793;activity;Assess application;15864.734972562732;15864.734972562732;15884.83097503195;0.0;20.09600246921785;5;20.09600246921785;Credit Officer;;
Credit Application Clerk;instance794;activity;Check income sources;15869.078302716136;15869.078302716136;15887.770120093286;0.0;18.69181737714959;5;9.345908688574795;Clerk;;
Credit Application Clerk;instance794;intermediate;Credit Application checked;15887.770120093286;15887.770120093286;15887.770120093286;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance794;START;Credit application received;15887.770120093286;15887.770120093286;15887.770120093286;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance795;START;Credit application received;15889.063374418818;15889.063374418818;15889.063374418818;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance793;activity;Make credit offer;15884.83097503195;15884.83097503195;15895.384162531263;0.0;10.553187499314587;5;10.553187499314587;Credit Officer;;
Credit Application Credit Officer;instance793;END;Credit application processed;15895.384162531263;15895.384162531263;15895.384162531263;0.0;0.0;0;0;;;
Credit Application Clerk;instance795;activity;Check income sources;15889.063374418818;15889.063374418818;15897.466512193509;0.0;8.403137774690627;5;4.201568887345314;Clerk;;
Credit Application Clerk;instance794;activity;Send e-mail to customer;15887.770120093286;15887.770120093286;15897.592606466464;0.0;9.822486373178403;5;4.911243186589202;Clerk;;
Credit Application Clerk;instance794;END;Customer notified;15897.592606466464;15897.592606466464;15897.592606466464;0.0;0.0;0;0;;;
Credit Application Clerk;instance795;activity;Check credit history;15889.063374418818;15889.063374418818;15899.916868310609;0.0;10.853493891790096;5;5.426746945895048;Clerk;;
Credit Application Clerk;instance795;intermediate;Credit Application checked;15899.916868310609;15899.916868310609;15899.916868310609;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance795;START;Credit application received;15899.916868310609;15899.916868310609;15899.916868310609;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance794;activity;Assess application;15887.770120093286;15887.770120093286;15908.4718910753;0.0;20.701770982013716;5;20.701770982013716;Credit Officer;;
Credit Application Clerk;instance796;START;Credit application received;15908.512753141726;15908.512753141726;15908.512753141726;0.0;0.0;0;0;;;
Credit Application Clerk;instance795;activity;Send e-mail to customer;15899.916868310609;15899.916868310609;15910.689607250062;0.0;10.772738939452804;5;5.386369469726402;Clerk;;
Credit Application Clerk;instance795;END;Customer notified;15910.689607250062;15910.689607250062;15910.689607250062;0.0;0.0;0;0;;;
Credit Application Clerk;instance796;activity;Check income sources;15908.512753141726;15908.512753141726;15910.830159548583;0.0;2.3174064068563993;5;1.1587032034281997;Clerk;;
Credit Application Credit Officer;instance794;activity;Make credit offer;15908.4718910753;15908.4718910753;15917.580053182666;0.0;9.108162107366716;5;9.108162107366716;Credit Officer;;
Credit Application Credit Officer;instance794;END;Credit application processed;15917.580053182666;15917.580053182666;15917.580053182666;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance795;activity;Assess application;15899.916868310609;15899.916868310609;15920.738705724209;0.0;20.82183741360027;5;20.82183741360027;Credit Officer;;
Credit Application Clerk;instance796;activity;Check credit history;15908.512753141726;15908.512753141726;15921.098183043336;0.0;12.58542990161045;5;6.292714950805225;Clerk;;
Credit Application Clerk;instance796;intermediate;Credit Application checked;15921.098183043336;15921.098183043336;15921.098183043336;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance796;START;Credit application received;15921.098183043336;15921.098183043336;15921.098183043336;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance795;activity;Notify rejection;15920.738705724209;15920.738705724209;15929.446765964389;0.0;8.708060240179833;5;8.708060240179833;Credit Officer;;
Credit Application Credit Officer;instance795;activity;Receive customer feedback;15929.446765964389;15929.446765964389;15929.446765964389;0.0;0;0;0;;;
Credit Application Clerk;instance797;START;Credit application received;15929.664500654198;15929.664500654198;15929.664500654198;0.0;0.0;0;0;;;
Credit Application Clerk;instance796;activity;Send e-mail to customer;15921.098183043336;15921.098183043336;15933.949303576093;0.0;12.851120532757985;5;6.425560266378993;Clerk;;
Credit Application Clerk;instance796;END;Customer notified;15933.949303576093;15933.949303576093;15933.949303576093;0.0;0.0;0;0;;;
Credit Application Clerk;instance797;activity;Check income sources;15929.664500654198;15929.664500654198;15939.851107571056;0.0;10.186606916857063;5;5.093303458428531;Clerk;;
Credit Application Clerk;instance797;activity;Check credit history;15929.664500654198;15929.664500654198;15940.55231489209;0.0;10.88781423789144;5;5.44390711894572;Clerk;;
Credit Application Clerk;instance797;intermediate;Credit Application checked;15940.55231489209;15940.55231489209;15940.55231489209;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance797;START;Credit application received;15940.55231489209;15940.55231489209;15940.55231489209;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance796;activity;Assess application;15921.098183043336;15921.098183043336;15941.746833970812;0.0;20.648650927476805;5;20.648650927476805;Credit Officer;;
Credit Application Clerk;instance797;activity;Send e-mail to customer;15940.55231489209;15940.55231489209;15949.075649238732;0.0;8.523334346642754;5;4.261667173321377;Clerk;;
Credit Application Clerk;instance797;END;Customer notified;15949.075649238732;15949.075649238732;15949.075649238732;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance795;activity;Assess application;15929.446765964389;15929.446765964389;15949.82342215532;0.0;20.37665619093007;5;20.37665619093007;Credit Officer;;
Credit Application Clerk;instance798;START;Credit application received;15950.26991919448;15950.26991919448;15950.26991919448;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance796;activity;Notify rejection;15941.746833970812;15949.82342215532;15958.540883667494;8.076588184507273;8.717461512174351;5;8.717461512174351;Credit Officer;;
Credit Application Credit Officer;instance796;activity;Receive customer feedback;15958.540883667494;15958.540883667494;15958.540883667494;0.0;0;0;0;;;
Credit Application Credit Officer;instance796;END;Credit application processed;15958.540883667494;15958.540883667494;15958.540883667494;0.0;0.0;0;0;;;
Credit Application Clerk;instance798;activity;Check credit history;15950.26991919448;15950.26991919448;15961.986159586515;0.0;11.716240392035594;5;5.858120196017797;Clerk;;
Credit Application Credit Officer;instance797;activity;Assess application;15940.55231489209;15941.746833970812;15963.288526395163;1.1945190787228057;21.541692424350103;5;21.541692424350103;Credit Officer;;
Credit Application Clerk;instance798;activity;Check income sources;15950.26991919448;15950.26991919448;15967.093353211032;0.0;16.82343401655279;5;8.411717008276394;Clerk;;
Credit Application Clerk;instance798;intermediate;Credit Application checked;15967.093353211032;15967.093353211032;15967.093353211032;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance798;START;Credit application received;15967.093353211032;15967.093353211032;15967.093353211032;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance799;START;Credit application received;15968.764837078626;15968.764837078626;15968.764837078626;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance795;activity;Make credit offer;15949.82342215532;15958.540883667494;15969.108250562022;8.71746151217485;10.567366894527048;5;10.567366894527048;Credit Officer;;
Credit Application Credit Officer;instance795;END;Credit application processed;15969.108250562022;15969.108250562022;15969.108250562022;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance797;activity;Notify rejection;15963.288526395163;15963.288526395163;15971.401094790677;0.0;8.11256839551478;5;8.11256839551478;Credit Officer;;
Credit Application Credit Officer;instance797;activity;Receive customer feedback;15971.401094790677;15971.401094790677;15971.401094790677;0.0;0;0;0;;;
Credit Application Credit Officer;instance797;END;Credit application processed;15971.401094790677;15971.401094790677;15971.401094790677;0.0;0.0;0;0;;;
Credit Application Clerk;instance799;activity;Check credit history;15968.764837078626;15968.764837078626;15978.292950794374;0.0;9.52811371574645;5;4.764056857873225;Clerk;;
Credit Application Clerk;instance799;activity;Check income sources;15968.764837078626;15968.764837078626;15980.062571968336;0.0;11.297734889708723;5;5.648867444854361;Clerk;;
